fecha;ventas;tv_ad98;p1ola1_ad40;p2ola1_ad40;p3_ola1_ad40;p4_ola1_ad40;p5_ola1_ad40;p1_ola2_ad40;p1_ola3_ad40;dp;ip;iip_p1;iip_p2;iip_p3;revistas_ad20;competencia1;competencia2;competencia3;competencia4
2018-06-03;4,32;2535,358050;6,290000000e-35;3,360000000e-29;0,000000000e+00;1,027660448e+00;1,660000000e-14;1,330000000e-12;8,8400000e-08;38;1,381555476;0,000000000;0,023148148;0,076388889;2,120000000e-18;0,000000000e+00;0,00000000000;0,011847065;0,000000000
2018-06-10;5,64;2484,650889;2,520000000e-35;1,340000000e-29;0,000000000e+00;4,110641790e-01;6,650000000e-15;5,330000000e-13;3,5400000e-08;38;1,352019712;0,053191489;0,039007092;0,060283688;4,240000000e-19;0,000000000e+00;0,00000000000;0,028169014;0,000000000
2018-06-17;6,05;2434,957871;1,010000000e-35;5,380000000e-30;0,000000000e+00;1,644256720e-01;2,660000000e-15;2,130000000e-13;1,4100000e-08;39;1,356418303;0,077685950;0,028099174;0,090909091;8,490000000e-20;0,000000000e+00;0,00000000000;0,020350213;0,000000000
2018-06-24;4,82;2386,258714;4,020000000e-36;2,150000000e-30;0,000000000e+00;6,577026900e-02;1,060000000e-15;8,530000000e-14;5,6600000e-09;36;1,312483283;0,022821577;0,004149378;0,087136929;1,700000000e-20;0,000000000e+00;0,00000000000;0,006750241;0,179012346
2018-07-01;4,61;2338,533539;1,610000000e-36;8,600000000e-31;0,000000000e+00;2,630810700e-02;4,260000000e-16;3,410000000e-14;2,2600000e-09;38;1,386840339;0,000000000;0,004338395;0,073752711;3,400000000e-21;0,000000000e+00;0,00000000000;0,009668508;0,200549451
2018-07-08;4,71;2291,762869;6,440000000e-37;3,440000000e-31;0,000000000e+00;1,052324300e-02;1,700000000e-16;1,370000000e-14;9,0500000e-10;41;1,338721758;0,000000000;0,004246285;0,106157113;6,790000000e-22;0,000000000e+00;0,00000000000;0,007823286;0,229551451
2018-07-15;4,29;2245,927611;2,580000000e-37;1,380000000e-31;0,000000000e+00;4,209297000e-03;6,810000000e-17;5,460000000e-15;3,6200000e-10;38;1,350296417;0,000000000;0,006993007;0,107226107;1,360000000e-22;0,000000000e+00;0,00000000000;0,019436346;0,005714286
2018-07-22;4,07;2201,009059;1,030000000e-37;5,510000000e-32;0,000000000e+00;1,683719000e-03;2,720000000e-17;2,180000000e-15;1,4500000e-10;37;1,330388680;0,000000000;0,007371007;0,113022113;2,720000000e-23;0,000000000e+00;0,00000000000;0,017883035;0,000000000
2018-07-29;3,89;2156,988878;4,120000000e-38;2,200000000e-32;0,000000000e+00;6,734880000e-04;1,090000000e-17;8,740000000e-16;5,7900000e-11;35;1,296316708;0,000000000;0,005141388;0,074550129;5,430000000e-24;0,000000000e+00;0,00000000000;0,010662958;0,000000000
2018-08-05;4,46;2113,849100;1,650000000e-38;8,810000000e-33;0,000000000e+00;2,693950000e-04;4,360000000e-18;3,490000000e-16;2,3200000e-11;38;1,307317406;0,000000000;0,004484305;0,094170404;1,090000000e-24;0,000000000e+00;0,00000000000;0,010783907;0,000000000
2018-08-12;3,84;2071,572118;6,590000000e-39;3,520000000e-33;0,000000000e+00;1,077580000e-04;1,740000000e-18;1,400000000e-16;9,2700000e-12;35;1,297047715;0,000000000;0,005208333;0,101562500;2,170000000e-25;0,000000000e+00;0,00000000000;0,007727975;0,000000000
2018-08-19;5,57;2377,540676;2,640000000e-39;1,410000000e-33;3,474000000e+02;4,310000000e-05;6,970000000e-19;5,590000000e-17;3,7100000e-12;40;1,298188775;0,000000000;0,016157989;0,093357271;4,350000000e-26;0,000000000e+00;0,00000000000;0,006802721;0,000000000
2018-08-26;7,50;2688,789862;1,060000000e-39;5,640000000e-34;4,977600000e+02;1,720000000e-05;2,790000000e-19;2,240000000e-17;1,4800000e-12;43;1,299697821;0,000000000;0,025333333;0,128000000;8,690000000e-27;0,000000000e+00;0,00000000000;0,005795574;0,000000000
2018-09-02;10,31;2980,464065;4,220000000e-40;2,260000000e-34;5,445540000e+02;6,900000000e-06;1,120000000e-19;8,950000000e-18;5,9300000e-13;47;1,332118516;0,000000000;0,031037827;0,167798254;1,740000000e-27;0,000000000e+00;0,00000000000;0,004187605;0,000000000
2018-09-09;9,51;3176,754784;1,690000000e-40;9,020000000e-35;4,737216000e+02;2,760000000e-06;4,460000000e-20;3,580000000e-18;2,3700000e-13;47;1,318647622;0,000000000;0,052576236;0,143007361;3,480000000e-28;0,000000000e+00;0,00000000000;0,005443886;0,144578313
2018-09-16;8,94;3433,019688;6,750000000e-41;3,610000000e-35;5,092886400e+02;1,100000000e-06;1,790000000e-20;1,430000000e-18;9,4900000e-14;48;1,333631871;0,000000000;0,027964206;0,101789709;6,950000000e-29;0,000000000e+00;0,00000000000;0,013080740;0,176201373
2018-09-23;7,19;3364,359294;2,700000000e-41;1,440000000e-35;2,037154560e+02;4,410000000e-07;7,140000000e-21;5,730000000e-19;3,8000000e-14;46;1,356285144;0,001390821;0,045897079;0,098748261;1,390000000e-29;0,000000000e+00;0,00000000000;0,010758197;0,148514851
2018-09-30;5,93;3297,072108;1,080000000e-41;5,770000000e-36;8,148618240e+01;1,770000000e-07;2,860000000e-21;2,290000000e-19;1,5200000e-14;43;1,314818590;0,000000000;0,033726813;0,057335582;2,780000000e-30;0,000000000e+00;0,00000000000;0,022175290;0,002392344
2018-10-07;6,23;3231,130666;4,320000000e-42;2,310000000e-36;3,259447296e+01;7,060000000e-08;1,140000000e-21;9,160000000e-20;6,0700000e-15;45;1,290262205;0,000000000;0,025682183;0,059390048;5,560000000e-31;0,000000000e+00;0,00000000000;0,023327465;0,001964637
2018-10-14;4,70;3166,508053;1,730000000e-42;9,240000000e-37;1,303778918e+01;2,820000000e-08;4,570000000e-22;3,660000000e-20;2,4300000e-15;42;1,299943346;0,000000000;0,025531915;0,034042553;1,110000000e-31;0,000000000e+00;0,00000000000;0,014958449;0,000000000
2018-10-21;5,37;3103,177892;6,910000000e-43;3,690000000e-37;5,215115674e+00;1,130000000e-08;1,830000000e-22;1,470000000e-20;9,7200000e-16;41;1,248674817;0,000000000;0,013035382;0,057728119;2,230000000e-32;0,000000000e+00;0,00000000000;0,015407555;0,000000000
2018-10-28;4,97;3041,114334;2,770000000e-43;1,480000000e-37;2,086046269e+00;4,520000000e-09;7,310000000e-23;5,860000000e-21;3,8900000e-16;40;1,264405698;0,000000000;0,008048290;0,058350101;4,450000000e-33;0,000000000e+00;0,00000000000;0,017515052;0,000000000
2018-11-04;4,99;2980,292047;1,110000000e-43;5,910000000e-38;8,344185080e-01;1,810000000e-09;2,930000000e-23;2,350000000e-21;1,5500000e-16;41;1,313019312;0,000000000;0,014028056;0,074148297;8,900000000e-34;0,000000000e+00;0,00000000000;0,018592965;0,000000000
2018-11-11;5,01;2920,686206;4,430000000e-44;2,360000000e-38;3,337674030e-01;7,230000000e-10;1,170000000e-23;9,380000000e-22;6,2200000e-17;40;1,262053645;0,000000000;0,013972056;0,057884232;1,780000000e-34;2,293500000e+01;0,00000000000;0,014732143;0,000000000
2018-11-18;4,13;2862,272482;1,770000000e-44;9,460000000e-39;1,335069610e-01;2,890000000e-10;4,680000000e-24;3,750000000e-22;2,4900000e-17;38;1,370297080;0,000000000;0,004842615;0,067796610;3,560000000e-35;1,266990000e+02;0,00000000000;0,013078001;0,000000000
2018-11-25;3,92;2805,027033;7,080000000e-45;3,780000000e-39;5,340278400e-02;1,160000000e-10;1,870000000e-24;1,500000000e-22;9,9500000e-18;38;1,291033106;0,000000000;0,010204082;0,043367347;7,120000000e-36;2,181446000e+02;0,00000000000;0,007205353;0,000000000
2018-12-02;4,89;2748,926492;2,830000000e-45;1,510000000e-39;2,136111400e-02;4,630000000e-11;7,490000000e-25;6,000000000e-23;3,9800000e-18;40;1,309116819;0,000000000;0,010224949;0,092024540;1,420000000e-36;2,169478400e+02;0,00000000000;0,013796173;0,190082645
2018-12-09;5,13;2693,947962;1,130000000e-45;6,050000000e-40;8,544446000e-03;1,850000000e-11;3,000000000e-25;2,400000000e-23;1,5900000e-18;41;1,295374396;0,009746589;0,009746589;0,068226121;2,850000000e-37;2,025441360e+02;0,00000000000;0,013765542;0,198744770
2018-12-16;5,44;2640,069003;4,530000000e-46;2,420000000e-40;3,417778000e-03;7,410000000e-12;1,200000000e-25;9,610000000e-24;6,3700000e-19;43;1,286148614;0,012867647;0,003676471;0,047794118;5,700000000e-38;8,101765440e+01;0,00000000000;0,019108280;0,195488722
2018-12-23;5,32;2587,267623;1,810000000e-46;9,690000000e-41;1,367111000e-03;2,960000000e-12;4,790000000e-26;3,840000000e-24;2,5500000e-19;43;1,243829985;0,011278195;0,007518797;0,065789474;1,140000000e-38;3,240706176e+01;0,00000000000;0,027468153;0,000000000
2018-12-30;4,56;2535,522270;7,250000000e-47;3,870000000e-41;5,468450000e-04;1,180000000e-12;1,920000000e-26;1,540000000e-24;1,0200000e-19;42;1,246663092;0,008771930;0,004385965;0,065789474;2,280000000e-39;1,296282470e+01;0,00000000000;0,025427873;0,000000000
2019-01-06;4,98;2484,811825;2,900000000e-47;1,550000000e-41;2,187380000e-04;4,740000000e-13;7,670000000e-27;6,150000000e-25;4,0800000e-20;45;1,190941506;0,000000000;0,008032129;0,072289157;4,560000000e-40;5,185129882e+00;152,11000000000;0,040737894;0,000000000
2019-01-13;4,13;2435,115588;1,160000000e-47;6,200000000e-42;8,750000000e-05;1,900000000e-13;3,070000000e-27;2,460000000e-25;1,6300000e-20;40;1,264751216;0,000000000;0,016949153;0,150121065;9,110000000e-41;2,074051953e+00;232,72400000000;0,004016064;0,011538462
2019-01-20;3,64;2386,413277;4,640000000e-48;2,480000000e-42;3,500000000e-05;7,580000000e-14;1,230000000e-27;9,840000000e-26;6,5200000e-21;35;1,284066206;0,000000000;0,030219780;0,192307692;1,820000000e-41;8,296207810e-01;253,24460000000;0,007180469;0,144373673
2019-01-27;3,74;2338,685011;1,860000000e-48;9,920000000e-43;1,400000000e-05;3,030000000e-14;4,910000000e-28;3,930000000e-26;2,6100000e-21;36;1,284164449;0,000000000;0,034759358;0,179144385;3,650000000e-42;3,318483120e-01;259,85784000000;0,005641749;0,151442308
2019-02-03;4,22;2291,911311;7,420000000e-49;3,970000000e-43;5,600000000e-06;1,210000000e-14;1,960000000e-28;1,570000000e-26;1,0400000e-21;38;1,234823679;0,000000000;0,035545024;0,125592417;7,290000000e-43;1,327393250e-01;103,94313600000;0,045665962;0,017142857
2019-02-10;3,60;2246,073085;2,970000000e-49;1,590000000e-43;2,240000000e-06;4,850000000e-15;7,850000000e-29;6,300000000e-27;4,1700000e-22;35;1,263986811;0,000000000;0,025000000;0,127777778;1,460000000e-43;5,309573000e-02;41,57725440000;0,048290598;0,008213552
2019-02-17;3,48;2201,151623;1,190000000e-49;6,350000000e-44;8,960000000e-07;1,940000000e-15;3,140000000e-29;2,520000000e-27;1,6700000e-22;34;1,286872230;0,000000000;0,014367816;0,080459770;2,920000000e-44;2,123829200e-02;16,63090176000;0,015336040;0,028000000
2019-02-24;3,77;2157,128591;4,750000000e-50;2,540000000e-44;3,580000000e-07;7,760000000e-16;1,260000000e-29;1,010000000e-27;6,6800000e-23;34;1,327397372;0,000000000;0,034482759;0,273209549;5,830000000e-45;8,495317000e-03;6,65236070400;0,019806763;0,029680365
2019-03-03;4,57;2113,986019;1,900000000e-50;1,020000000e-44;1,430000000e-07;3,110000000e-16;5,030000000e-30;4,030000000e-28;2,6700000e-23;37;1,236975286;0,065645514;0,013129103;0,045951860;1,170000000e-45;3,398127000e-03;2,66094428200;0,007923269;0,156057495
2019-03-10;4,24;2071,706298;7,600000000e-51;4,060000000e-45;5,730000000e-08;1,240000000e-16;2,010000000e-30;1,610000000e-28;1,0700000e-23;37;1,266635684;0,091981132;0,009433962;0,035377358;2,330000000e-46;1,359251000e-03;1,06437771300;0,020214521;0,142201835
2019-03-17;4,83;2030,272172;3,040000000e-51;1,620000000e-45;2,290000000e-08;4,970000000e-17;8,040000000e-31;6,450000000e-29;4,2700000e-24;36;1,330646806;0,000000000;0,026915114;0,229813665;4,670000000e-47;5,437000000e-04;0,42575108500;0,035569927;0,000000000
2019-03-24;3,06;1989,666729;1,220000000e-51;6,500000000e-46;9,170000000e-09;1,990000000e-17;3,220000000e-31;2,580000000e-29;1,7100000e-24;35;1,293955028;0,000000000;0,026143791;0,078431373;9,330000000e-48;2,174800000e-04;0,17030043400;0,026627219;0,011261261
2019-03-31;3,01;1949,873394;4,870000000e-52;2,600000000e-46;3,670000000e-09;7,950000000e-18;1,290000000e-31;1,030000000e-29;6,8400000e-25;32;1,341413252;0,000000000;0,026578073;0,099667774;1,870000000e-48;8,700000000e-05;0,06812017400;0,019446845;0,043778802
2019-04-07;4,63;1910,875927;1,950000000e-52;1,040000000e-46;1,470000000e-09;3,180000000e-18;5,150000000e-32;4,130000000e-30;2,7400000e-25;37;1,369563533;0,002159827;0,008639309;0,095032397;3,730000000e-49;3,480000000e-05;0,02724806900;0,031560284;0,057494867
2019-04-14;3,62;1872,658408;7,790000000e-53;4,160000000e-47;5,870000000e-10;1,270000000e-18;2,060000000e-32;1,650000000e-30;1,0900000e-25;36;1,317612236;0,000000000;0,008287293;0,093922652;7,470000000e-50;1,390000000e-05;0,01089922800;0,024991075;0,142557652
2019-04-21;3,98;1835,205240;3,110000000e-53;1,660000000e-47;2,350000000e-10;5,090000000e-19;8,230000000e-33;6,600000000e-31;4,3800000e-26;35;1,419842991;0,010050251;0,027638191;0,080402010;1,490000000e-50;5,570000000e-06;0,00435969100;0,011313131;0,089814815
2019-04-28;3,90;1798,501135;1,250000000e-53;6,660000000e-48;9,390000000e-11;2,040000000e-19;3,290000000e-33;2,640000000e-31;1,7500000e-26;34;1,343062277;0,015384615;0,023076923;0,120512821;2,990000000e-51;2,230000000e-06;0,00174387600;0,033008887;0,064423765
2019-05-05;4,62;1762,531112;4,980000000e-54;2,660000000e-48;3,760000000e-11;8,140000000e-20;1,320000000e-33;1,060000000e-31;7,0000000e-27;39;1,287705937;0,006493506;0,028138528;0,108225108;5,970000000e-52;8,910000000e-07;0,00069755100;0,024151208;0,037104902
2019-05-12;3,70;1727,280490;1,990000000e-54;1,060000000e-48;1,500000000e-11;3,260000000e-20;5,270000000e-34;4,220000000e-32;2,8000000e-27;35;1,310869167;0,013513514;0,029729730;0,089189189;1,190000000e-52;3,560000000e-07;0,00027902000;0,015218262;0,090625000
2019-05-19;3,68;1692,734880;7,970000000e-55;4,260000000e-49;6,010000000e-12;1,300000000e-20;2,110000000e-34;1,690000000e-32;1,1200000e-27;36;1,285618117;0,057065217;0,013586957;0,043478261;2,390000000e-53;1,430000000e-07;0,00011160800;0,018762475;0,151291513
2019-05-26;3,35;1658,880183;3,190000000e-55;1,700000000e-49;2,410000000e-12;5,210000000e-21;8,430000000e-35;6,760000000e-33;4,4800000e-28;35;1,277490829;0,074626866;0,000000000;0,032835821;4,780000000e-54;5,700000000e-08;0,00004460000;0,021982759;0,160068847
2019-06-02;3,44;1625,702579;1,280000000e-55;6,820000000e-50;9,620000000e-13;2,080000000e-21;3,370000000e-35;2,700000000e-33;1,7900000e-28;34;1,302310912;0,002906977;0,031976744;0,081395349;9,560000000e-55;2,280000000e-08;0,00001790000;0,051910299;0,063943162
2019-06-09;3,24;1593,188527;5,100000000e-56;2,730000000e-50;3,850000000e-13;8,340000000e-22;1,350000000e-35;1,080000000e-33;7,1700000e-29;33;1,295328583;0,006172840;0,015432099;0,058641975;1,910000000e-55;9,120000000e-09;0,00000714000;0,057556936;0,008143322
2019-06-16;3,16;1561,324757;2,040000000e-56;1,090000000e-50;1,540000000e-13;3,330000000e-22;5,400000000e-36;4,330000000e-34;2,8700000e-29;33;1,318309915;0,000000000;0,012658228;0,053797468;3,820000000e-56;3,650000000e-09;0,00000286000;0,033302498;0,034416826
2019-06-23;3,02;1530,098262;8,160000000e-57;4,360000000e-51;6,160000000e-14;1,330000000e-22;2,160000000e-36;1,730000000e-34;1,1500000e-29;32;1,297732727;0,000000000;0,013245033;0,066225166;7,650000000e-57;1,460000000e-09;0,00000114000;0,019699812;0,031078611
2019-06-30;3,08;1499,496297;3,270000000e-57;1,740000000e-51;2,460000000e-14;5,340000000e-23;8,630000000e-37;6,920000000e-35;4,5900000e-30;32;1,312676355;0,000000000;0,012987013;0,035714286;1,530000000e-57;5,840000000e-10;0,00000045700;0,006021505;0,126666667
2019-07-07;3,30;1469,506371;1,310000000e-57;6,980000000e-52;9,850000000e-15;2,130000000e-23;3,450000000e-37;2,770000000e-35;1,8400000e-30;36;1,328304301;0,000000000;0,009090909;0,093939394;3,060000000e-58;2,340000000e-10;0,00000018300;0,003274662;0,137566138
2019-07-14;2,70;1440,116243;5,220000000e-58;2,790000000e-52;3,940000000e-15;8,540000000e-24;1,380000000e-37;1,110000000e-35;7,3400000e-31;32;1,358983901;0,000000000;0,011111111;0,085185185;6,120000000e-59;9,340000000e-11;0,00000007310;0,002932551;0,137554585
2019-07-21;2,72;1411,313918;2,090000000e-58;1,120000000e-52;1,580000000e-15;3,410000000e-24;5,530000000e-38;4,430000000e-36;2,9400000e-31;32;1,320262574;0,000000000;0,011029412;0,165441176;1,220000000e-59;3,740000000e-11;0,00000002930;0,011351909;0,024070022
2019-07-28;2,93;1383,087640;8,360000000e-59;4,470000000e-53;6,300000000e-16;1,370000000e-24;2,210000000e-38;1,770000000e-36;1,1700000e-31;31;1,328654700;0,000000000;0,010238908;0,194539249;2,450000000e-60;1,490000000e-11;0,00000001170;0,019270833;0,000000000
2019-08-04;3,06;1355,425887;3,340000000e-59;1,790000000e-53;2,520000000e-16;5,460000000e-25;8,840000000e-39;7,090000000e-37;4,7000000e-32;33;1,280421446;0,003267974;0,003267974;0,169934641;4,890000000e-61;5,980000000e-12;0,00000000468;0,025803531;0,013513514
2019-08-11;2,99;1328,317369;1,340000000e-59;7,150000000e-54;1,010000000e-16;2,190000000e-25;3,540000000e-39;2,840000000e-37;1,8800000e-32;30;1,297310762;0,003344482;0,013377926;0,133779264;9,790000000e-62;2,390000000e-12;0,00000000187;0,018181818;0,052631579
